cryptocurrency,symbol,date,price_usd,market_cap,volume_24h,price_change_percent_24h,price_change_percent_7d,total_supply,circulating_supply
WETH,WETH,2025-04-04 00:00:00,1817.649536330103,5172775705.519374,62227744.15649532,0.0,0.0,2768328.50769902,2768328.50769902
WhiteBIT Coin,WBT,2025-04-04 00:00:00,27.644218241632696,3987912468.062368,35547582.665798046,0.0,0.0,327258822.0,144118517.10815412
Monero,XMR,2025-04-04 00:00:00,214.77851249853236,3959585447.696802,75207340.84940764,0.0,0.0,18446744.07370955,18446744.07370955
Wrapped eETH,WEETH,2025-04-04 00:00:00,1932.5199194342558,4141143636.9904656,8311632.210126012,0.0,0.0,2039769.912583269,2039769.912583269
Coinbase Wrapped BTC,CBBTC,2025-04-04 00:00:00,83146.15545431494,2782870842.610013,274128941.1498371,0.0,0.0,38890.91588901,38890.91588901
Uniswap,UNI,2025-04-04 00:00:00,5.860500162970763,3524659616.3240004,145272206.34195188,0.0,0.0,1000000000.0,600483073.71
Dai,DAI,2025-04-04 00:00:00,0.999717992968064,3168397906.0337114,142653530.96484616,0.0,0.0,3167287406.131517,3167287406.131517
Pepe,PEPE,2025-04-04 00:00:00,6.702687449588117e-06,2818121712.1269455,898216299.8832742,0.0,0.0,420690000000000.0,420690000000000.0
OKB,OKB,2025-04-04 00:00:00,46.277844020039126,2782675099.8892903,12295365.789829794,0.0,0.0,235957685.3,60000000.0
Aptos,APT,2025-04-04 00:00:00,5.060699372890108,3063195022.998594,154089052.6176914,0.0,0.0,1148687920.20845,618031523.3269073
Gate,GT,2025-04-04 00:00:00,22.132283521385148,2721781149.592151,9264579.090232702,0.0,0.0,300000000.0,122910587.76765741
Ondo,ONDO,2025-04-04 00:00:00,0.8134648483082226,2579968280.805331,193706263.4810843,0.0,0.0,10000000000.0,3159107529.0
NEAR Protocol,NEAR,2025-04-04 00:00:00,2.508392691842651,3015647767.771123,205027458.48127353,0.0,0.0,1245808769.0,1206739138.0
sUSDS,SUSDS,2025-04-04 00:00:00,1.0457406034380996,3001758285.8301525,5924856.473563372,0.0,0.0,2409725456.449248,2409725456.449248
Tokenize Xchange,TKX,2025-04-04 00:00:00,33.492710918561514,2681644258.7602534,21241691.03853743,0.0,0.0,100000000.0,79995999.05112354
BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025-04-04 00:00:00,1.0,1964688336.09,0.0,0.0,0.0,2471081667.259999,2471081667.259999
Bittensor,TAO,2025-04-04 00:00:00,215.30542195207659,1843503909.5026581,97423926.70534673,0.0,0.0,21000000.0,8609410.0
Ethereum Classic,ETC,2025-04-04 00:00:00,16.22253231776639,2459753087.0887785,105741258.66585232,0.0,0.0,151578157.2271562,151577606.3791562
Internet Computer,ICP,2025-04-04 00:00:00,5.146321393930361,2490632647.826982,88210933.68745816,0.0,0.0,532463201.4406572,485937801.5258975
Cronos,CRO,2025-04-04 00:00:00,0.09640404137326977,2648670923.248551,43486495.30773807,0.0,0.0,97469912991.10217,27469912991.10217
